,territory_name,epiweek,situation_name,value,epiyear
11,Mato Grosso,40.0,Dado estável. Sujeito a pequenas alterações.,0.03 (2.0 % do país),2010
12,Mato Grosso do Sul,40.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
13,Minas Gerais,40.0,Dado estável. Sujeito a pequenas alterações.,0.01 (5.9 % do país),2010
14,Paraná,40.0,Dado estável. Sujeito a pequenas alterações.,0.11 (23.5 % do país),2010
15,Paraíba,40.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
16,Pará,40.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
17,Pernambuco,40.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
18,Piauí,40.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
19,Rio Grande do Norte,40.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
20,Rio Grande do Sul,40.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
21,Rio de Janeiro,40.0,Dado estável. Sujeito a pequenas alterações.,0.01 (2.0 % do país),2010
22,Rondônia,40.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
23,Roraima,40.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
24,Santa Catarina,40.0,Dado estável. Sujeito a pequenas alterações.,0.14 (17.6 % do país),2010
25,Sergipe,40.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
26,São Paulo,40.0,Dado estável. Sujeito a pequenas alterações.,0.05 (39.2 % do país),2010
27,Tocantins,40.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
0,Acre,41.0,Dado estável. Sujeito a pequenas alterações.,0.14 (1.8 % do país),2010
1,Alagoas,41.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
2,Amapá,41.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
3,Amazonas,41.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
4,Bahia,41.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
5,Brasil,41.0,Dado estável. Sujeito a pequenas alterações.,0.03 (100.0 % do país),2010
6,Ceará,41.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
7,Distrito Federal,41.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
8,Espírito Santo,41.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
9,Goiás,41.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
10,Maranhão,41.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
11,Mato Grosso,41.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
12,Mato Grosso do Sul,41.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
13,Minas Gerais,41.0,Dado estável. Sujeito a pequenas alterações.,0.00 (1.8 % do país),2010
14,Paraná,41.0,Dado estável. Sujeito a pequenas alterações.,0.18 (33.9 % do país),2010
15,Paraíba,41.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
16,Pará,41.0,Dado estável. Sujeito a pequenas alterações.,0.01 (1.8 % do país),2010
17,Pernambuco,41.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
18,Piauí,41.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
19,Rio Grande do Norte,41.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
20,Rio Grande do Sul,41.0,Dado estável. Sujeito a pequenas alterações.,0.01 (1.8 % do país),2010
21,Rio de Janeiro,41.0,Dado estável. Sujeito a pequenas alterações.,0.01 (1.8 % do país),2010
22,Rondônia,41.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
23,Roraima,41.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
24,Santa Catarina,41.0,Dado estável. Sujeito a pequenas alterações.,0.03 (3.6 % do país),2010
25,Sergipe,41.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
26,São Paulo,41.0,Dado estável. Sujeito a pequenas alterações.,0.07 (53.6 % do país),2010
27,Tocantins,41.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
0,Acre,42.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
1,Alagoas,42.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
2,Amapá,42.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
3,Amazonas,42.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
4,Bahia,42.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
5,Brasil,42.0,Dado estável. Sujeito a pequenas alterações.,0.02 (100.0 % do país),2010
6,Ceará,42.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
7,Distrito Federal,42.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
8,Espírito Santo,42.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
9,Goiás,42.0,Dado estável. Sujeito a pequenas alterações.,0.05 (6.4 % do país),2010
10,Maranhão,42.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
11,Mato Grosso,42.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
12,Mato Grosso do Sul,42.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
13,Minas Gerais,42.0,Dado estável. Sujeito a pequenas alterações.,0.01 (6.4 % do país),2010
14,Paraná,42.0,Dado estável. Sujeito a pequenas alterações.,0.07 (17.0 % do país),2010
15,Paraíba,42.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
16,Pará,42.0,Dado estável. Sujeito a pequenas alterações.,0.01 (2.1 % do país),2010
17,Pernambuco,42.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
18,Piauí,42.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
19,Rio Grande do Norte,42.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
20,Rio Grande do Sul,42.0,Dado estável. Sujeito a pequenas alterações.,0.03 (6.4 % do país),2010
21,Rio de Janeiro,42.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
22,Rondônia,42.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
23,Roraima,42.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
24,Santa Catarina,42.0,Dado estável. Sujeito a pequenas alterações.,0.11 (14.9 % do país),2010
25,Sergipe,42.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
26,São Paulo,42.0,Dado estável. Sujeito a pequenas alterações.,0.05 (46.8 % do país),2010
27,Tocantins,42.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
0,Acre,43.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
1,Alagoas,43.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
2,Amapá,43.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
3,Amazonas,43.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
4,Bahia,43.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
5,Brasil,43.0,Dado estável. Sujeito a pequenas alterações.,0.03 (100.0 % do país),2010
6,Ceará,43.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
7,Distrito Federal,43.0,Dado estável. Sujeito a pequenas alterações.,0.04 (1.9 % do país),2010
8,Espírito Santo,43.0,Dado estável. Sujeito a pequenas alterações.,0.03 (1.9 % do país),2010
9,Goiás,43.0,Dado estável. Sujeito a pequenas alterações.,0.03 (3.8 % do país),2010
10,Maranhão,43.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
11,Mato Grosso,43.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
12,Mato Grosso do Sul,43.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
13,Minas Gerais,43.0,Dado estável. Sujeito a pequenas alterações.,0.01 (3.8 % do país),2010
14,Paraná,43.0,Dado estável. Sujeito a pequenas alterações.,0.06 (11.5 % do país),2010
15,Paraíba,43.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
16,Pará,43.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
17,Pernambuco,43.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
18,Piauí,43.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
19,Rio Grande do Norte,43.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
20,Rio Grande do Sul,43.0,Dado estável. Sujeito a pequenas alterações.,0.02 (3.8 % do país),2010
21,Rio de Janeiro,43.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
22,Rondônia,43.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
23,Roraima,43.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
24,Santa Catarina,43.0,Dado estável. Sujeito a pequenas alterações.,0.17 (21.2 % do país),2010
25,Sergipe,43.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
26,São Paulo,43.0,Dado estável. Sujeito a pequenas alterações.,0.06 (51.9 % do país),2010
27,Tocantins,43.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
0,Acre,44.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
1,Alagoas,44.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
2,Amapá,44.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
3,Amazonas,44.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
4,Bahia,44.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
5,Brasil,44.0,Dado estável. Sujeito a pequenas alterações.,0.02 (100.0 % do país),2010
6,Ceará,44.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
7,Distrito Federal,44.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
8,Espírito Santo,44.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
9,Goiás,44.0,Dado estável. Sujeito a pequenas alterações.,0.03 (5.1 % do país),2010
10,Maranhão,44.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
11,Mato Grosso,44.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
12,Mato Grosso do Sul,44.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
13,Minas Gerais,44.0,Dado estável. Sujeito a pequenas alterações.,0.01 (7.7 % do país),2010
14,Paraná,44.0,Dado estável. Sujeito a pequenas alterações.,0.11 (30.8 % do país),2010
15,Paraíba,44.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
16,Pará,44.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
17,Pernambuco,44.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
18,Piauí,44.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
19,Rio Grande do Norte,44.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
20,Rio Grande do Sul,44.0,Dado estável. Sujeito a pequenas alterações.,0.01 (2.6 % do país),2010
21,Rio de Janeiro,44.0,Dado estável. Sujeito a pequenas alterações.,0.01 (2.6 % do país),2010
22,Rondônia,44.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
23,Roraima,44.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
24,Santa Catarina,44.0,Dado estável. Sujeito a pequenas alterações.,0.03 (5.1 % do país),2010
25,Sergipe,44.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
26,São Paulo,44.0,Dado estável. Sujeito a pequenas alterações.,0.04 (46.2 % do país),2010
27,Tocantins,44.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
0,Acre,45.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
1,Alagoas,45.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
2,Amapá,45.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
3,Amazonas,45.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
4,Bahia,45.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
5,Brasil,45.0,Dado estável. Sujeito a pequenas alterações.,0.01 (100.0 % do país),2010
6,Ceará,45.0,Dado estável. Sujeito a pequenas alterações.,0.01 (3.4 % do país),2010
7,Distrito Federal,45.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
8,Espírito Santo,45.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
9,Goiás,45.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
10,Maranhão,45.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
11,Mato Grosso,45.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
12,Mato Grosso do Sul,45.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
13,Minas Gerais,45.0,Dado estável. Sujeito a pequenas alterações.,0.00 (3.4 % do país),2010
14,Paraná,45.0,Dado estável. Sujeito a pequenas alterações.,0.05 (17.2 % do país),2010
15,Paraíba,45.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
16,Pará,45.0,Dado estável. Sujeito a pequenas alterações.,0.01 (3.4 % do país),2010
17,Pernambuco,45.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
18,Piauí,45.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
19,Rio Grande do Norte,45.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
20,Rio Grande do Sul,45.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
21,Rio de Janeiro,45.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
22,Rondônia,45.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
23,Roraima,45.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
24,Santa Catarina,45.0,Dado estável. Sujeito a pequenas alterações.,0.02 (3.4 % do país),2010
25,Sergipe,45.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
26,São Paulo,45.0,Dado estável. Sujeito a pequenas alterações.,0.05 (69.0 % do país),2010
27,Tocantins,45.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
0,Acre,46.0,Dado estável. Sujeito a pequenas alterações.,0.14 (3.1 % do país),2010
1,Alagoas,46.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
2,Amapá,46.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
3,Amazonas,46.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
4,Bahia,46.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
5,Brasil,46.0,Dado estável. Sujeito a pequenas alterações.,0.02 (100.0 % do país),2010
6,Ceará,46.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
7,Distrito Federal,46.0,Dado estável. Sujeito a pequenas alterações.,0.04 (3.1 % do país),2010
8,Espírito Santo,46.0,Dado estável. Sujeito a pequenas alterações.,0.03 (3.1 % do país),2010
9,Goiás,46.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
10,Maranhão,46.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
11,Mato Grosso,46.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
12,Mato Grosso do Sul,46.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
13,Minas Gerais,46.0,Dado estável. Sujeito a pequenas alterações.,0.03 (18.8 % do país),2010
14,Paraná,46.0,Dado estável. Sujeito a pequenas alterações.,0.06 (18.8 % do país),2010
15,Paraíba,46.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
16,Pará,46.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
17,Pernambuco,46.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
18,Piauí,46.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
19,Rio Grande do Norte,46.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
20,Rio Grande do Sul,46.0,Dado estável. Sujeito a pequenas alterações.,0.03 (9.4 % do país),2010
21,Rio de Janeiro,46.0,Dado estável. Sujeito a pequenas alterações.,0.01 (3.1 % do país),2010
22,Rondônia,46.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
23,Roraima,46.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
24,Santa Catarina,46.0,Dado estável. Sujeito a pequenas alterações.,0.03 (6.3 % do país),2010
25,Sergipe,46.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
26,São Paulo,46.0,Dado estável. Sujeito a pequenas alterações.,0.03 (34.4 % do país),2010
27,Tocantins,46.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
0,Acre,47.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
1,Alagoas,47.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
2,Amapá,47.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
3,Amazonas,47.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
4,Bahia,47.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
5,Brasil,47.0,Dado estável. Sujeito a pequenas alterações.,0.02 (100.0 % do país),2010
6,Ceará,47.0,Dado estável. Sujeito a pequenas alterações.,0.01 (2.9 % do país),2010
7,Distrito Federal,47.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
8,Espírito Santo,47.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
9,Goiás,47.0,Dado estável. Sujeito a pequenas alterações.,0.03 (5.9 % do país),2010
10,Maranhão,47.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
11,Mato Grosso,47.0,Dado estável. Sujeito a pequenas alterações.,0.03 (2.9 % do país),2010
12,Mato Grosso do Sul,47.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
13,Minas Gerais,47.0,Dado estável. Sujeito a pequenas alterações.,0.01 (5.9 % do país),2010
14,Paraná,47.0,Dado estável. Sujeito a pequenas alterações.,0.05 (14.7 % do país),2010
15,Paraíba,47.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
16,Pará,47.0,Dado estável. Sujeito a pequenas alterações.,0.03 (5.9 % do país),2010
17,Pernambuco,47.0,Dado estável. Sujeito a pequenas alterações.,0.01 (2.9 % do país),2010
18,Piauí,47.0,Dado estável. Sujeito a pequenas alterações.,0.03 (2.9 % do país),2010
19,Rio Grande do Norte,47.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
20,Rio Grande do Sul,47.0,Dado estável. Sujeito a pequenas alterações.,0.01 (2.9 % do país),2010
21,Rio de Janeiro,47.0,Dado estável. Sujeito a pequenas alterações.,0.01 (2.9 % do país),2010
22,Rondônia,47.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
23,Roraima,47.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
24,Santa Catarina,47.0,Dado estável. Sujeito a pequenas alterações.,0.02 (2.9 % do país),2010
25,Sergipe,47.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
26,São Paulo,47.0,Dado estável. Sujeito a pequenas alterações.,0.04 (47.1 % do país),2010
27,Tocantins,47.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
0,Acre,48.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
1,Alagoas,48.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
2,Amapá,48.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
3,Amazonas,48.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
4,Bahia,48.0,Dado estável. Sujeito a pequenas alterações.,0.01 (2.4 % do país),2010
5,Brasil,48.0,Dado estável. Sujeito a pequenas alterações.,0.02 (100.0 % do país),2010
6,Ceará,48.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
7,Distrito Federal,48.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
8,Espírito Santo,48.0,Dado estável. Sujeito a pequenas alterações.,0.05 (4.9 % do país),2010
9,Goiás,48.0,Dado estável. Sujeito a pequenas alterações.,0.08 (12.2 % do país),2010
10,Maranhão,48.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
11,Mato Grosso,48.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
12,Mato Grosso do Sul,48.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
13,Minas Gerais,48.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
14,Paraná,48.0,Dado estável. Sujeito a pequenas alterações.,0.03 (7.3 % do país),2010
15,Paraíba,48.0,Dado estável. Sujeito a pequenas alterações.,0.00,2010
